"","1-C","1-D","2-C","2-D","3-C","3-D","4-C","4-D"
"ENSG00000270956",5.29453203528009,5.53739901752078,5.21999531627311,5.62945585076696,5.03726126090015,5.53525595719583,5.11492005995474,5.29531110705502
"ENSG00000270277",5.45926074951636,5.9334679016287,5.0476266429617,5.65166177485809,5.2621032771767,5.84144005339517,5.37772599803456,5.85612257275339
"ENSG00000270574",5.37767087689949,4.53423987854819,5.1853933638592,4.65251365812257,5.43060177879293,4.50413966731528,5.3495427409906,4.64992593001421
"ENSG00000163492",4.43950132106273,5.57849476271833,4.56992399807462,5.50743853185099,4.59191422986439,5.69837069233446,4.45674137830707,5.3098612177087
"ENSG00000187231",10.508262753768,10.9733973883542,10.9426430270689,11.0433621473122,10.9119231178544,11.1101901481809,10.39841961871,10.5376211571804
"ENSG00000144331",7.87506725478215,8.39023839815293,8.11341004699211,8.35278656076809,8.1707543349663,8.53543140388743,7.66887338538169,8.11845279051259
"ENSG00000163510",10.9138453468194,11.1254947784136,10.9723220714704,11.2889609983385,10.8661516124636,11.1650547515354,11.0448717497712,11.1348940702921
"ENSG00000226564",4.02847218655214,4.27851755649894,3.93060175611322,4.31703441059675,4.07222381951411,4.15349875854656,4.11978093725782,4.27090771542035
"ENSG00000170035",11.3259410913865,11.8167994708647,11.3424225588953,11.7026546039933,11.479798265024,11.7486918160742,11.2086462401389,11.773820239217
"ENSG00000115232",9.05098404680654,9.18445817538129,10.0493752636434,9.48486368383601,9.63260901153698,9.50000290551813,8.7582630736114,8.94150419504799
"ENSG00000188452",8.84301107630761,8.47764165343157,8.85602723847459,8.39213786259724,8.99256924759426,8.58756420354488,8.87820341635524,8.4820163346762
"ENSG00000138434",10.9167871197657,11.5421722302275,11.3974069537535,11.7729419656716,11.3515382274271,11.7657809144181,10.8030042905178,11.2692047372192
"ENSG00000150722",5.50811162321305,6.21985295229451,5.31748816869896,5.93315748500856,5.31863244172871,6.32377001345245,5.5406189230356,6.39750310451297
"ENSG00000115252",7.01631746322257,8.08521107743274,7.49976329729619,8.09193787682507,7.24151299800011,8.19994007491799,6.82851704753027,7.95952779442417
"ENSG00000077232",11.4182299779892,11.2635761542148,11.9791194112991,11.4839285416544,11.7814393907919,11.3899508512618,11.3419109258443,11.1018789223589
"ENSG00000162998",5.04651930767759,6.17574025980144,5.00331997601808,6.1218741144412,4.98457029329622,6.34742903389985,4.81252948105648,6.03348745066459
"ENSG00000061676",12.5647496424733,12.8678933130745,13.0684798739741,13.021437754995,12.9489547196877,13.0012372779994,12.4051957630554,12.5183371636062
"ENSG00000162999",8.84003890938226,8.97971644538074,8.80089862001086,9.02086565258733,8.79682191574195,8.96325026763842,8.80056608300307,9.03179358139238
"ENSG00000163002",10.1823026870161,10.1016376477398,9.96018924895827,10.3009416094353,10.157209227856,10.0067349332933,10.1538017122253,10.3262937422855
"ENSG00000177855",5.30412274572465,5.34680443664316,5.18922553697284,5.31741439575719,5.16700434644215,4.99830969624452,5.58022466594118,5.25218779906846
"ENSG00000170396",8.44540030571979,8.15098679214046,8.37609920721292,8.16129476614375,8.30722037602286,8.01720704029314,8.53761675108888,7.93661472236839
"ENSG00000188738",6.05185817509416,6.26510968766467,5.9558590573645,6.55591566488612,6.05097134203,6.66526837794829,6.00697375347546,6.54941233027153
"ENSG00000065548",13.4030188535568,12.8835340877729,12.7732042740151,12.8034708110396,12.8875618129915,12.6925070689278,13.4623126992652,13.222316935868
"ENSG00000138448",10.3958416638461,10.6521015256269,11.3352557505888,11.0861432501609,11.0422534400674,11.0124803206256,10.0087326049682,10.2276921143263
"ENSG00000144369",9.82976371060406,10.5587627683672,10.6755802136269,10.917343024435,10.4126116511523,10.7641054452217,9.66518674133513,9.94008517681718
"ENSG00000064989",6.7876398320092,7.06330970823143,7.32551557475425,7.18422135560293,6.93993123632162,7.21860673559516,6.32963956542645,6.82962000921443
"ENSG00000003436",9.16310332897355,9.91291798034742,9.01451993254416,9.84621284595155,9.22067619548859,10.0276471453463,9.11466350326746,9.78278300661282
"ENSG00000144366",9.2040086073917,9.53656463693895,9.80603524590894,9.74797166731883,9.7299464204648,9.71765606120545,8.98664710051778,9.24808453734159
"ENSG00000168542",10.5977976481171,10.7827480071774,10.1670557101537,10.0132104910774,10.0288608493765,10.6983796109601,10.3359885292685,10.5554804910653
"ENSG00000204262",9.23310229425866,9.6964872804757,9.38325366640226,9.59576695572681,9.20489398511422,9.98287649973541,9.0103916615979,9.43261883341916
"ENSG00000115368",11.8047054194647,11.4678030903709,11.7556125150471,11.6457696824987,11.6490091430266,11.5192559023891,11.6796872358805,11.5586290014053
"ENSG00000138449",7.56998580165528,8.37631318540268,8.00829015108835,8.55087028998175,7.86529036201488,8.49459263467969,7.53166609476955,8.16071808058697
"ENSG00000138381",11.8283390169719,11.7985274624765,12.0106802232702,11.9160796924952,11.9176472206764,11.7109911534517,11.5630104694675,11.7175018483473
"ENSG00000151687",7.07323474582537,7.1921578342257,6.82185223252204,7.29874362182746,6.93247856116922,7.15293759610395,7.11987879807797,7.15774683809865
"ENSG00000128694",9.55812063897638,8.94886069575934,9.40293838543414,8.68919374648505,9.5311602581191,8.91569385013547,9.50656438545954,8.98204613579711
"ENSG00000253559",4.62089793568638,4.59730388271652,4.55172323115181,4.64968591903892,4.49650869577493,4.54090794416977,4.60045129990889,4.67768802107886
"ENSG00000128699",11.1278601202071,10.9168962485187,10.7424066775302,10.8500068030231,10.9973462460117,10.790891416798,10.8797257262651,11.052165598471
"ENSG00000064933",10.2751944885572,9.92412227314462,10.3722229808267,9.98539442741597,10.4467400932178,9.90955039914469,9.9573237197435,9.9058161423217
"ENSG00000187699",7.25576977940554,7.51341999604905,7.54206065659203,7.4772885588917,7.40262547353059,7.53319116754768,7.14753166193397,7.21899906922108
"ENSG00000204253",8.09973074899815,7.91260580897662,7.78417627246274,8.10979347361608,7.81952976358254,7.79938145174269,8.27887567719491,8.17964831915467
"ENSG00000138379",4.52599916988685,5.24567900676709,4.64145025480284,5.40673728076686,4.54491604780516,5.63723140280042,4.51422447504905,5.1648138122042
"ENSG00000198130",10.7547438180261,10.8667319733457,10.846446625916,10.9239850350775,10.6674827299135,10.7870204377404,10.4961422838218,10.8596734424883
"ENSG00000151689",9.15803072748257,8.91176481436124,8.90961785023076,8.69936250917939,9.12710481860838,8.82511167797637,8.90947721976656,8.75507309414205
"ENSG00000151690",8.32983999888202,8.4809410878936,8.50279814113719,8.5080240882522,8.49028695118352,8.73208454994269,7.97791848429107,8.0669633238046
"ENSG00000189362",8.46685342773606,7.76218539114513,8.77801012157742,7.60176785445033,8.67259300709049,7.7094440403836,8.21227953519177,7.44663688801964
"ENSG00000233654",3.34414463734861,3.3293431247698,3.35990734206528,3.24163521680932,3.4819983370105,3.28608942344191,3.19218476654024,3.41232381331278
"ENSG00000138386",10.2328049183603,10.5486125863379,10.5785938918202,10.6234183435173,10.5916855122314,10.6530775518926,10.1774603136599,10.3431729334865
"ENSG00000235852",4.03934263009439,4.07890886002097,4.19250629874894,4.0146369436323,3.88557855430495,4.04933210315631,3.69671206406854,4.03227274725219
"ENSG00000115419",10.4935030919013,10.750456504838,11.1905482346945,11.0726503454559,11.1494627906001,10.8854996329752,10.3468259517636,10.6334688478616
"ENSG00000115415",10.9537028604502,11.2997207809127,11.5066825111401,11.3683447670701,11.2891180258921,11.3063005362848,10.766789115796,11.0381343934339
"ENSG00000138378",7.84815539915507,8.25638232010185,7.86162576658148,8.22595306410985,7.79179153136969,8.3881816555057,7.70621357023634,8.33666150568343
"ENSG00000128641",11.5479404223699,11.7019341592173,11.8011890299716,11.8026962434139,11.8262848153597,11.7835366340963,11.4711400801497,11.529847181471
"ENSG00000173559",9.54691541438655,9.26729706887907,9.35827465521704,9.40211648960984,9.29589576833164,9.29164119472971,9.56508613861285,9.5283696710513
"ENSG00000168497",3.38641172308161,3.72908999921147,3.47013186938635,3.50680938621919,3.36534612685501,3.69865235330441,3.40743453301317,3.98404985588089
"ENSG00000144339",5.74311401366396,6.60859244154515,5.98682174838627,6.82869416806974,5.90792466828527,6.65125393253445,5.89154419680936,6.45374747717597
"ENSG00000196950",11.2122220445691,12.0024468563407,12.0357555593272,12.2343873625828,11.7859087366016,12.2593330612803,11.1898914668887,11.660596037815
"ENSG00000118997",5.51499081149776,5.45859613372943,5.41066636843351,5.64699724258445,5.25532246293901,5.60245267190655,5.44426151954447,5.15343343528614
"ENSG00000081320",10.4047795861849,10.6735557045283,10.6617042186496,10.6966825175708,10.4972226265648,10.6802021475622,10.4621065567826,10.4403609383412
"ENSG00000138411",8.0990998417168,8.29532438357496,8.65620052334396,8.5323197233585,8.36701292881832,8.32921046971063,7.83427507237912,7.82259617413663
"ENSG00000144395",8.32026866702086,7.99919091009405,7.91157291803082,8.17567308303278,7.94510546002353,8.10843495330211,8.5818907466079,8.36384701561233
"ENSG00000119041",11.1743246071402,11.4528635674396,11.7759893230709,11.5991200645309,11.6404887158583,11.5434531015352,11.2189638297077,11.2508723416409
"ENSG00000187944",3.93813767513697,4.44818983481462,3.86560137560571,4.12447353521057,3.88729957340991,4.30950967853682,4.16219144828006,4.50027811223149
"ENSG00000197121",10.2677038420652,10.6825967115914,11.1186854682158,11.1101065519303,10.8965818161995,11.0533946846235,10.1403133458326,10.2877594751165
"ENSG00000065413",5.70232270559019,5.76530897690577,5.87463460798695,6.02750518364258,5.75885225314776,5.80804918080123,5.73355328433499,5.67538814865493
"ENSG00000213104",4.0069057430755,3.7300030924792,3.83380720215014,3.74563581264651,3.8345987971794,3.75824144837539,4.10919629260816,3.96600564884562
"ENSG00000115524",13.6526783992846,13.9974780342749,14.1259326122138,14.1530979124246,13.8758995589839,14.0093987630494,13.6639064101832,13.7840958069927
"ENSG00000115520",9.89477807596225,9.99600602018527,9.62889921894739,9.97672984879179,9.76261154502179,9.87104570806114,9.89607863683211,10.0666656434886
"ENSG00000144381",14.9980251456871,14.5680814707949,15.3786202374649,14.6087798761323,15.0630941544318,14.4049232298462,15.0010464729848,14.5780014758106
"ENSG00000115541",12.6704706462542,12.4060187537992,12.55012798965,12.3125519896656,12.2468775415552,12.0534598157328,13.1932895923552,12.7403910420692
"ENSG00000270757",4.37516594959978,4.70099242288663,4.51123535753931,4.98484798517276,4.24085038777298,4.68002886801309,4.29502927736385,4.68725214444337
"ENSG00000115540",10.8419864057775,11.1416792860327,11.2290454414961,11.1849742366681,11.1969581257161,11.1091418699386,10.6468108256328,10.9393703635973
"ENSG00000162944",6.73516052427344,6.45377924787911,6.19159519790791,6.3747360067796,6.34705963678337,6.27276496530191,7.04150438672944,6.65472092823875
"ENSG00000247626",9.9631726504775,9.85264137961781,10.0921989728922,10.238893213678,10.0034273120142,9.86839815022985,9.90706977227397,9.96985207998882
"ENSG00000152430",4.31112783352422,3.74679623364348,3.61239906925293,3.57649130717046,3.56420996787676,3.73563246199043,4.49301516087701,3.67433294967855
"ENSG00000115896",8.41757984129753,9.19823285695941,8.73616452844557,9.22074525397078,8.60140534466413,9.26271279516514,8.26719071977316,8.9011410899668
"ENSG00000119042",11.0112237256411,11.4366444734581,11.2853829352034,11.5147704890507,11.2225561607476,11.4714271688705,10.9327260455423,11.1893526454545
"ENSG00000225953",6.81807607587231,6.86197595633198,7.0138481289389,6.97482579840623,6.92392624401,6.8988351917479,6.54408660291876,6.80212161714259
"ENSG00000226124",6.25419446348719,6.36220206321275,6.40436331406416,6.29689285965066,6.38089566682705,6.43226894733158,6.15434798934959,6.49181367543431
"ENSG00000178074",9.91578357022235,10.39141054978,10.0775740112533,10.5650050920612,9.97149570138128,10.424712386438,10.2986025967501,10.3775242436884
"ENSG00000162971",9.45239315245693,9.02181209604608,9.14809691533563,9.16411618093762,9.16762616943697,8.94810604463242,9.29985821163813,8.92145622871163
"ENSG00000162972",9.63314022453249,9.97788085764625,9.60837840103938,10.0795672477817,9.66299539720395,9.85536148338424,9.40875102095657,10.1972751209635
"ENSG00000196141",10.6981316251738,10.3685588656234,10.5194188897497,10.2182343160137,10.5814809057708,10.2632009185527,10.7115313111938,10.4660435278447
"ENSG00000155729",9.17399987666234,9.30121258894251,9.30979331207706,9.25101667801585,9.3679921768463,9.29087727679871,9.04745887443794,9.0083283662329
"ENSG00000163535",11.2334800977751,11.6415132547449,11.0894764929178,11.6286904743953,11.0255797751567,11.6732970778505,11.3994022565198,11.8107024268774
"ENSG00000138356",4.15051031049898,4.79146765989784,4.09296162068746,4.72127881863916,4.07110343931866,4.79546112862708,4.16925097454275,4.70044703415419
"ENSG00000082153",12.4193437806906,12.5819282585689,12.7309480924616,12.7505759827045,12.5809712005317,12.5554983895173,12.2847884894565,12.4427908337354
"ENSG00000013441",9.81652500720672,9.72526607567247,9.24711424351307,9.89297763479776,9.86008111023525,9.72360560665839,9.77790285818385,10.043219633171
"ENSG00000240344",10.6693926162851,10.4904800136182,10.2191379757637,10.2876853557045,10.309846237551,10.2269736302372,10.698464419676,10.6731676523573
"ENSG00000196290",10.7472787165072,10.7148420077947,10.6366074041451,10.7587220106133,10.744479672717,10.6071908746179,10.6228957653679,10.7963826068893
"ENSG00000115942",11.3635858770149,11.4916542724197,11.4516834073467,11.7150691978173,11.4645239894931,11.5598909885543,11.1071023513044,11.5004427041108
"ENSG00000183308",4.25341062987286,3.68159276353491,3.8474377330218,3.60604636585905,3.98885928640726,3.7332252092906,4.06911653675334,3.78468182506715
"ENSG00000155744",10.307818948368,9.9749673513638,10.1589015292229,10.3381493261482,10.0839989670006,10.1162566943684,10.4347593486433,10.0701851595706
"ENSG00000225695",4.60238773522544,4.60004598798569,4.58134012231228,4.59531325301644,4.45478258604155,4.53017127252876,4.67685494623722,4.72321493914356
"ENSG00000119013",10.8022783481134,11.0327827105394,10.8110883532661,10.8168433137341,10.668648172686,10.7515675156299,11.0561214291403,11.25253877887
"ENSG00000003402",9.94288075412706,10.1833036382251,10.0037266163532,10.2691299625523,10.1147343116985,10.2646807206003,9.76444501387002,9.88954339319372
"ENSG00000003400",9.45682436208253,10.228951843701,9.58750908754345,10.1728294632226,9.44830737090706,10.2373498166972,9.32131144460461,10.0497776395454
"ENSG00000064012",10.594471927828,10.1874728139213,10.3208772293946,10.1892571281307,10.3682832713382,10.1560093669062,10.5062893089974,10.322645635063
"ENSG00000115993",10.3621176918524,10.7439369547556,10.6278430483946,10.815051612995,10.6369893648354,10.8114362058959,10.3600304074632,10.4962026430808
"ENSG00000082146",11.5442787662422,10.4426918188717,11.4298539042602,10.0629024410567,11.3836646113636,10.369703354884,11.5474136403198,10.4771108580642
"ENSG00000155755",11.0123186263175,11.4584821735126,11.2183957703586,11.493948590804,11.1535091042125,11.470362472921,10.9401806072808,11.4152870939545
"ENSG00000003393",10.3898849484784,10.7524767784427,10.9183698896731,10.834732246375,10.7207853331934,10.830719380703,10.2334170013058,10.588110529503
"ENSG00000138395",5.46023518204692,6.46417241922874,5.77633812247303,6.73062635539298,5.59633368248241,6.691538633706,5.38738887969017,6.31902555955711
"ENSG00000155760",10.3275886497826,10.2175877323893,10.6415910847321,10.2960461731294,10.4885973184481,10.3893326723119,10.3952147543945,10.2381745311859
"ENSG00000182329",4.09976529180753,4.44319138374833,4.06860535687284,4.38655617870544,4.12004668845398,4.21952300286288,4.26728029027452,4.51810893759004
"ENSG00000116030",13.3929790725497,13.4599229216845,13.2017148008289,13.2850394338465,13.1660952474436,13.2456873468313,13.5172555494764,13.6354629842473
"ENSG00000055044",13.5327270367223,12.6193897429999,12.6600658856901,12.577444783019,12.9387670939188,12.4461486988647,13.3448490782606,12.9584891572199
"ENSG00000273456",4.73972337253324,4.73286964488299,4.72695886110483,4.68933802182088,4.47189030932391,4.72684385931857,4.7129462846179,4.96890898868064
"ENSG00000204217",11.2046924252118,11.6108957048881,11.7503081412927,11.9184852229609,11.625199274592,11.8912799814652,11.1214946713633,11.2667525899996
"ENSG00000138439",10.1574621236178,10.7577565320691,10.4638102597261,10.9056412392493,10.3771790049088,10.8749285869901,10.1026950618035,10.5738242034581
"ENSG00000163596",9.19059008800287,8.17033920929858,8.50770059567942,8.04570085928731,8.72624645944666,8.17648187857428,9.17298100220993,8.34866619541994
"ENSG00000138442",11.5679250241292,11.2684439264757,11.6077153615238,11.4587065527048,11.5198677024703,11.2140387694715,11.5281942613071,11.383408537987
"ENSG00000138380",7.2279269117056,6.6192999279752,7.42387599456303,6.57833935893607,7.66350280011439,6.80859708524129,7.06981943477757,6.47921559541506
"ENSG00000232479",3.60173677945714,3.65109829305537,3.38637861577071,3.55922725202739,3.34492729282592,3.75932517953065,3.3849765213425,3.5898066989815
"ENSG00000144426",9.05391835513845,9.12693480247054,9.65148338107258,9.54009987067629,9.15091679084614,9.34136287351495,9.06470212120769,8.88428993549719
"ENSG00000119004",9.98191349638831,9.51186328286135,9.51518878850056,9.30944619316048,9.70490949526449,9.44258957902932,10.0385595547381,9.69473880590254
"ENSG00000138443",11.9985498969013,11.6076224493037,12.3096270484446,11.7127289504307,12.2637078752361,11.6980304121907,12.0092876414672,11.4452059135101
"ENSG00000173166",7.32292321896195,8.10101174690612,8.21225259933296,8.69553777430932,7.68034761617203,8.30751579613519,7.01724592279295,7.32915690223308
"ENSG00000116117",9.1257469219961,9.17251670746105,9.01109161545366,9.15291599044398,9.27590146138748,9.32798199592386,9.05601564554821,8.89947521907716
"ENSG00000118257",9.88212611981643,9.51848218477601,10.1835293616792,9.74098843147619,10.0851502271476,9.53126581729931,9.70947789734963,9.4175530412248
"ENSG00000114933",9.78994030827941,10.2415285481233,9.65264139321188,10.3926795090782,9.77271987610362,10.379197977432,9.80807002787644,10.2395817819792
"ENSG00000227946",7.12190765249152,6.99453508248086,6.68157685279253,6.68441537024307,6.89861534916521,7.09315316356276,6.72141213635184,6.9315972778877
"ENSG00000023228",12.3255076320891,12.3439106869042,12.7728049239206,12.4625879331789,12.555327888425,12.4210247538299,12.2890267144454,12.2328417455991
"ENSG00000114942",13.8343346248288,13.5724686523327,13.777573804273,13.2870790653953,13.739166276306,13.3139027713316,13.8266592313357,13.642395636779
"ENSG00000183671",5.64717642412239,6.16855523184113,5.69021266065926,6.00751291601879,5.87853255898486,6.33680502030032,5.6915683737469,6.25166667398794
"ENSG00000204186",10.7030206346923,10.1554397487587,11.1770261772161,10.4124800273799,11.0336270715525,10.5852199263458,10.3200012911056,9.90981205046972
"ENSG00000114948",9.52600236622346,9.3238064272113,10.066795547701,9.33033737807137,9.89118134827585,9.48465807958804,9.52735691463359,9.06573240342072
"ENSG00000138400",5.32519920241776,5.16979024897173,5.27853840507449,5.02885031007727,5.43441909853632,4.92333150577077,5.19705679365564,5.09110534657032
"ENSG00000118246",10.1954031006792,9.96395619856742,10.4905550281896,10.1089762881836,10.3569547496495,9.92862877408642,9.92118291866234,9.95694377974484
"ENSG00000118263",9.91376154707921,10.3060864888349,9.68958930268075,10.1892042625757,9.68303557702342,10.3570089365,10.0207160459828,10.0905681950528
"ENSG00000118260",10.879436339028,10.7633619523654,11.2669256494345,10.9866997646739,11.1389037031155,10.9478719937768,10.8207990426646,10.553852544444
"ENSG00000144401",10.1042898837622,10.1924933999702,9.8412031981706,10.1252626660452,9.90656260546971,9.98269364248597,10.1550266864666,10.2965108672094
"ENSG00000163249",9.60084171425941,9.89474070771185,10.0221686638335,9.99090518426452,9.77520963733198,9.94295204648287,9.49961130248991,9.67889080021102
"ENSG00000163251",9.73554104573687,10.4227731573024,10.2622317862266,10.6530507881209,10.0267071495146,10.5165673845131,9.65215764288646,10.2154862116894
"ENSG00000178385",9.91448581380576,10.8697809001341,10.3677409973937,11.1525657593473,10.2582958300856,11.1180429986361,9.76028942480114,10.4313735458664
"ENSG00000118231",8.43881792844801,9.14055212221112,8.0790470941236,8.94301660261628,8.227764555827,8.91494401605381,8.59314345267795,9.3394182460073
"ENSG00000138413",11.2510708156797,11.6915293221549,11.6858568982371,11.6210462240893,11.4971541555618,11.7224179182465,11.402859768031,11.7161439067723
"ENSG00000231908",5.90039052656547,5.38585462539409,5.507242165071,5.16631648023563,5.57633610180632,5.20375243895122,5.83909839180945,5.59430832429213
"ENSG00000115020",10.2466043196783,10.5267786403701,11.0664215406958,10.9744084186094,10.7464886284562,10.8953089628348,10.0854491305558,10.1405277353731
"ENSG00000078018",5.75921106148948,6.72390762126417,5.43534336283296,6.33182026908246,5.88278583846502,6.88917680967615,5.47938143816671,6.34064112436636
"ENSG00000197713",11.6427341136107,11.7941548560585,11.7437681094333,11.8186543843942,11.7352221833298,11.6916360636495,11.4387405858548,11.7585107109045
"ENSG00000144445",8.69105214330949,8.72404945276496,8.93572850493787,8.88135048596129,8.94843455158703,8.89660383489791,8.69525968882192,8.47529467063119
"ENSG00000272807",4.65773843744844,4.54165148612101,4.34191148740906,4.56990302405229,4.42926570846523,4.63304399372423,4.9641644093131,4.75319335053502
"ENSG00000229127",3.85160511497298,3.66718569572666,3.73438987007938,3.69660563213229,3.75177196670928,3.7271617833212,3.97925033168753,3.76927589254272
"ENSG00000115361",8.05292543002102,7.6699461114466,7.85417080107881,7.54636699229108,8.18655070101291,7.72858498125275,8.01405136675463,7.54060931653159
"ENSG00000234281",3.73043055317769,4.26896702992949,3.84864999256851,3.82691701402526,3.83149940653898,4.1678274958289,3.78525690765446,4.01780380091754
"ENSG00000115365",11.6375418269254,12.3165205729094,12.3301943433045,12.3679238599435,12.2404155270767,12.4288119904047,11.3244648997601,11.8300206258571
"ENSG00000021826",10.3402561771951,10.5413330488407,10.7111367036337,10.4845704921621,10.6093672838112,10.7278572232615,10.2608246471129,10.2862869860108
"ENSG00000178568",8.27797618746548,8.32581660463851,8.64028952061182,8.62756248888047,8.63806950659652,8.60926725876372,8.12033314118578,8.12290838405016
"ENSG00000030419",7.83492028034215,8.26054159577739,8.29265843372935,8.57130450389216,7.91904354044533,8.5038803473216,7.47244633032407,7.81809122260662
"ENSG00000270659",4.19168032518878,4.27715912666999,4.11937872843144,3.95234468978271,3.97198676265491,4.01618887622153,4.24018678636952,4.2566206913212
"ENSG00000144451",10.0629570818366,9.49912926517028,9.74199786214338,9.25531982969385,9.98373402247639,9.4988894855201,9.93030470242678,9.54284995214073
"ENSG00000138376",10.4343332003529,10.1710263641077,10.4260202739984,10.1468837882192,10.4431755845751,10.0820864945478,10.3182002913719,9.99386457069666
"ENSG00000229267",5.02506331390615,4.2072692904608,4.63839759123518,4.12647291454357,4.484909142841,4.11724466376591,4.63081806750156,4.34260794583228
"ENSG00000144452",3.39328191064827,3.3514776871944,3.2910917088314,3.31622715578463,3.53342939839942,3.60717463756389,3.46072979597068,3.40931691553454
"ENSG00000138363",12.9308446780986,12.509017724297,13.0220406853892,12.5626810330281,12.9698491987367,12.3498700826624,12.7575529130995,12.5140919690546
"ENSG00000115414",12.4473712424145,12.3239276167756,12.3864247883313,12.0158905350894,12.3672104156073,12.4066265106937,12.116903644973,12.03731573401
"ENSG00000118242",8.16278879472923,8.61395556682345,8.52845918909841,8.84331275002239,8.53693795797667,8.70455963680704,8.16147722729216,8.55732098753468
"ENSG00000115425",9.49229562883323,8.90324401014332,9.34375545105034,8.7420748970603,9.40438633746719,8.83483348944896,9.4943185860077,9.00914328642346
"ENSG00000163449",5.89525093885764,5.91507179159236,5.89812656919496,5.77657463693867,5.97187609793815,6.15487963070286,5.94796560083376,5.71072819373039
"ENSG00000079246",14.0980478625115,14.0430491330375,14.3733484023161,14.0319248964431,14.1971649958233,13.9532165604381,14.0570664270158,14.0248120345659
"ENSG00000279348",6.99395593490855,7.62483187955728,7.4216851849573,7.738954457358,7.129326188855,7.63667312617974,6.90387292670369,7.31743754317486
"ENSG00000260804",7.99623559556156,8.55925755363573,8.10808977905964,8.41990250329791,8.22203763016036,8.59936728478456,7.77396710287522,8.40407948495551
"ENSG00000138375",10.4796311319321,10.2174176514961,10.4215387134405,10.1702922869596,10.4233772636807,10.1802099373499,10.3969400302765,10.1950536867077
"ENSG00000232485",4.44164587084081,3.71834367241216,4.10478978063658,3.81051927226891,4.26863708319318,3.78017643553476,4.29277715281286,3.84176099831837
"ENSG00000197756",14.9028757279333,14.4376976376745,14.3064457104515,14.1551628173032,14.4307172316144,14.2232786898559,15.0699128706267,14.7688816920705
"ENSG00000115457",12.0802559359406,11.417518967666,11.7708368835752,10.9606749981607,11.8660221107302,11.3668247677251,12.3482739245111,11.5814646323404
"ENSG00000115461",11.4445954719924,10.8560221377246,11.4981683291738,10.5590659798099,11.4736969417411,10.9258229682304,11.4493255054288,10.5857471725955
"ENSG00000231672",4.72532536448192,4.85719437215306,4.56403992996882,4.67514801047166,4.67563974639825,4.7364945973059,4.55183142227036,4.83112570710032
"ENSG00000079308",8.14676367737746,9.09107687190373,8.38554286001356,9.25728430879558,8.17932780355941,9.35389907068215,8.03591485377595,8.68890429130609
"ENSG00000180871",4.91105433375179,5.46984413011317,4.74175263259405,5.01686934357414,4.7426549066267,5.48654666515579,4.79405250098615,5.52354468649015
"ENSG00000163466",12.6693478063399,12.6407853687899,12.5915560156968,12.6224460685067,12.5091171205808,12.4884109585119,12.660552780216,12.689522019272
"ENSG00000261338",5.18665717542399,5.39396540622414,5.18052514722469,5.45067009047333,5.16969607624591,5.49493276641843,5.28080282953822,5.56312567435701
"ENSG00000127837",12.773190266431,12.8013064690524,12.7127315281924,12.7294307221174,12.7509856709069,12.6540561834887,12.731666368844,12.8483128787631
"ENSG00000127838",11.2084162466701,11.1005818980942,10.7672680972369,11.1493838688632,10.8088899082381,10.9540367214037,11.2336215320975,11.3558707009144
"ENSG00000135926",9.39134348233961,10.0705328329434,9.5580369911337,9.91717058799717,9.51571075881941,10.0634707603421,9.26833113841277,9.99630136936181
"ENSG00000018280",4.15509887864185,4.34100146492997,4.18059454035526,4.64149840066374,4.1287191777094,4.25186869251877,4.14873864722209,4.63216846001116
"ENSG00000144579",11.8457981472625,12.1291530583247,11.5869043695283,11.8821960586314,11.6891145544109,11.9369020155834,11.8414951113661,12.2008868097871
"ENSG00000135913",9.28907376967346,9.64210468530625,10.2337524690167,10.2375753361442,9.67996479845452,9.90313950443607,8.72164112267413,8.8204463878676
"ENSG00000144580",11.9241582132572,11.9752203987929,12.0070059144666,12.0549348250522,11.9888738034472,11.9438906269439,11.841993053059,11.920964008587
"ENSG00000115556",8.49771002263329,8.93977676954074,8.5191955474007,9.01408680009755,8.60863270400058,8.93431743001702,8.4764595403917,8.8919877929148
"ENSG00000273466",6.81169421964204,6.48749628643359,6.01737619466249,6.22959563105639,6.3214220536436,6.17645126301227,7.11473426293819,7.02174856213148
"ENSG00000115568",10.2030042723034,10.3835513511085,10.5708117523846,10.7394097979611,10.3104871405257,10.5101138923166,10.2752816877601,10.2239324983184
"ENSG00000074582",11.0210720818469,11.0056760687255,11.1460477849211,11.0019015111941,10.997377348818,10.8403300097134,11.1664116827187,11.1560786057011
"ENSG00000163481",10.3996122515115,10.7505263944864,10.0140471563441,10.514513593248,10.0233963173316,10.534093883823,10.5811153735708,11.05833251958
"ENSG00000163482",9.43748234442971,9.45072199245899,9.79879009576623,9.68368988373524,9.60108384059288,9.45788237635268,9.58569662314991,9.18315346028571
"ENSG00000135912",10.8703438498549,10.6752279119756,11.1755899566307,10.8193062538052,11.0896601981599,10.8113069440362,10.845548829008,10.4547921959576
"ENSG00000135929",6.05172336505553,6.056065996409,5.95646597812986,6.24600725388151,5.93186559226556,5.99691956802589,5.99086602339429,6.36099981036092
"ENSG00000115596",5.08982573171494,4.94503402240192,5.01200950722132,4.66748475808905,5.11303134466093,5.03202188318159,5.26659105228488,4.98890183500914
"ENSG00000171450",4.94935340253947,4.80709035765025,4.95136869629862,4.62076863400474,4.75040407496416,4.77619306752661,4.90156005839999,4.81986282495834
