,ID,log2FoldChange,pvalue,padj,X1.C,X1.D,X2.C,X2.D,X3.C,X3.D,X4.C,X4.D,Gene.Name,gene_type,x,ENSEMBLE,X.1,X,Accession,Cont_Global_Rep1,Cont_Global_Rep2,Cont_Global_Rep3,Cont_Global_Rep4,Cont_PISA_Rep1,Cont_PISA_Rep2,Cont_PISA_Rep3,Cont_PISA_Rep4,DZNep_Global_Rep1,DZNep_Global_Rep2,DZNep_Global_Rep3,DZNep_Global_Rep4,DZNep_PISA_Rep1,DZNep_PISA_Rep2,DZNep_PISA_Rep3,DZNep_PISA_Rep4,cont_global_mean,cont_global_sd,dznep_global_mean,dznep_global_sd,FC_global,log10FC_global,pval,p.adjust,protein_type,cont_pisa_rep1_norm,cont_pisa_rep2_norm,cont_pisa_rep3_norm,cont_pisa_rep4_norm,dznep_pisa_rep1_norm,dznep_pisa_rep2_norm,dznep_pisa_rep3_norm,dznep_pisa_rep4_norm,rep1_sm,rep2_sm,rep3_sm,rep4_sm,pisa_sm_mean,pisa_sm_sd,pval.pisa,log10.pvalue_pisa,protein_type.pisa,Gene.Name
1114,ENSG00000114302,-0.401169621420821,0.0808249826398171,0.145351046731857,9232.62542144868,6594.27952004471,8102.89681578077,7464.4117146451,5996.37583763177,6545.10242992716,12662.2468764796,6650.95284755504,PRKAR2A,ns,A0A024R2W3,ENSG00000114302,3438,3438,P13861,28818,28295,31032.4,30072.1,25608.8,24916.3,26140.9,24061.6,29562.5,28323.8,29054.3,31676.7,25528.2,24293.3,25569.3,23048.3,29554.375,1235.70096267935,29654.325,1440.9209147278,1.00338190200266,0.001466263393686,0.91963989293547,0.036382197792101,ns,0.888639045041294,0.880590210284503,0.842374421572292,0.800130353384034,0.863533192389006,0.857699178782508,0.880052178162957,0.7276105149842,0.971747974847177,0.974004898947719,1.04472803972412,0.909364970228761,0.974961470936943,0.0553218359920186,0.632750373432518,0.198767589860527,ns,PRKAR2A
1115,ENSG00000114331,-0.345274151231076,0.37073616804549,0.489108521445193,1512.30681890819,1545.40672564382,3159.55837715383,2106.1109876777,2879.04869168636,2181.70080997572,1050.71079630045,938.243348251167,ACAP2,ns,Q15057,ENSG00000114331,2323,2323,Q15057,982.7,941.8,1437.5,1339.6,690.5,911.9,774.9,850.1,941.5,1073,1015.3,1124.5,707.7,590.6,949.2,810.6,1175.4,249.906849312565,1038.575,78.5991253131993,0.883592819465714,-0.0537478220888425,0.361429447473849,0.441976466179078,ns,0.702655947898647,0.968252282862604,0.539060869565217,0.634592415646462,0.751672862453532,0.550419384902144,0.934896089825667,0.720853712761227,1.06975948143821,0.568466911614035,1.73430523825577,1.13593181227496,1.12711586089574,0.477540596450749,0.823097033902454,0.0845489633244215,ns,ACAP2
1116,ENSG00000114346,0.721711894877158,0.0729136304769367,0.133460729146267,1797.50229444134,4678.84583192279,5010.2971496432,6249.06889231024,3850.0781819751,5778.13872475755,1373.01472154598,3137.60275572243,ECT2,ns,Q9H8V3,ENSG00000114346,347,347,Q9H8V3,72.5,49.4,60,76.1,40.1,45.9,42.7,47,93.6,88.7,117.3,99.2,87.3,63.6,66.5,71.8,64.5,12.2040976725033,99.7,12.4929313346922,1.54573643410853,0.189135443676388,0.00688024866927984,2.16239586499931,Up with DZNep,0.553103448275862,0.92914979757085,0.711666666666667,0.617608409986859,0.932692307692308,0.717023675310034,0.56692242114237,0.723790322580645,1.68628908497986,0.771698683231278,0.796612301371012,1.17192433081675,1.10663110009972,0.427612739460717,0.782068808921223,0.106755034638185,ns,ECT2
1117,ENSG00000114354,0.139947191254441,0.426713970157477,0.54351472014057,6443.87614988403,5815.22765541558,4288.92863629471,5105.40632921184,5204.50307986863,5509.52868837495,5300.82522387158,6968.20059840255,TFG,ns,Q92734,ENSG00000114354,998,998,Q92734,32781.2,32734.2,27686.9,27360.8,36652.8,33144.9,37054.8,33867.1,36372.4,38229.8,34675.9,31762.6,51446.2,51517.5,43021.3,41730.3,30140.775,3024.75679063623,35260.175,2746.52054106646,1.16984964719719,0.06813004842263,0.0465119152738579,1.3324357766841,Up with DZNep,1.11810427928203,1.01254651098851,1.33835135027757,1.23779640946171,1.41442962246099,1.34757440530685,1.24066859115409,1.31381876798499,1.26502478227634,1.33087654807212,0.927012619591094,1.06141749801677,1.14608286198908,0.185702164570631,0.120408292533506,0.919343602135293,ns,TFG
1118,ENSG00000114391,-0.515790350261448,0.188203442779344,0.28664185647991,71579.4395673243,40463.5366615754,34048.0581603604,28576.2615502075,36604.4078059676,28916.6045597732,94215.883427775,67417.3970391459,RPL24,ns,P83731,ENSG00000114391,3352,3352,P83731,130056.1,164850.3,137206.3,148364.1,183564.2,144222,182133,210779.5,159122.5,148488.2,155398.9,125499.5,166298.6,151205,138235,176574.1,145119.2,15158.679045792,147127.275,15076.6704021755,1.01383741779172,0.00596831572994393,0.857187261440365,0.0669242915817535,ns,1.41142322428552,0.874866469760747,1.32743904616625,1.42069071965523,1.04509795911955,1.01829640335057,0.889549411224919,1.40697054569939,0.740456824811416,1.16394494308262,0.67012448804637,0.990342603237972,0.891217214794596,0.227901254508793,0.362085389542626,0.441188998985893,ns,RPL24
1119,ENSG00000114416,0.0922216058946197,0.337919590291585,0.45629941321047,7966.97414894753,8622.17238303741,8326.09251916829,9266.08294961069,8260.0211530927,9120.64946688187,9214.66922276986,8989.81126603726,FXR1,ns,P51114,ENSG00000114416,2678,2678,P51114,22031.9,22343,19201.5,22002.1,13884.2,13934.4,12723.7,13495.9,21946.6,21501.3,20836.5,19279,14323.1,14241.1,13958.1,14505.7,21394.625,1470.18793668247,20890.85,1167.37192159711,0.976453197941072,-0.0103485679040766,0.61173496840266,0.213436693361515,ns,0.630186229966548,0.623658416506288,0.662640939509934,0.61339144899805,0.652634121002798,0.662336695920712,0.669886977179469,0.752409357331812,1.0356210433818,1.06201837158087,1.01093508903162,1.22663815832588,1.08380316558004,0.0974810851425107,0.106103387356674,0.974270751001309,ns,FXR1
1120,ENSG00000114491,-0.0442027195281404,0.755747416933636,0.826347290112553,2705.50302465227,2565.70165894739,2840.83491271644,2725.46064332747,2830.67637390445,2274.11648165719,2165.88237765,2660.60613742687,UMPS,ns,A8K5J1,ENSG00000114491,1538,1538,P11172,24246.4,24069,25914.2,25413.6,24656.1,25851.4,24624.8,23454,26100.3,25538.3,25956.2,26652,25557,25313.5,27585.7,27755.7,24910.8,896.228021580817,26061.7,460.080377035724,1.04620084461358,0.0196150663039861,0.0772531544630436,1.11208377807888,ns,1.01689735383397,1.07405376210063,0.950243495843977,0.92289168004533,0.979184147308652,0.991197534683201,1.06277883511454,1.04141152633949,0.962913457899039,0.92285653629165,1.11842789744181,1.12842227192723,1.03315504088993,0.105588739096103,0.51566373649789,0.287633408815536,ns,UMPS
1121,ENSG00000114503,-0.0672393191511454,0.636916031738886,0.731635698976258,4088.31568169676,3976.88291780994,4511.23155686869,4167.11978976842,4914.26917317716,3827.9089429186,3515.26147801131,4285.09462049004,NCBP2,ns,P52298,ENSG00000114503,1892,1892,P52298,10636.5,11108.6,10086.7,11150.8,8635.6,8509.7,7910.1,7483.9,12685.9,11295.7,10513.4,12375.8,9549,7081.9,9093.2,7937.9,10745.65,497.328881794197,11717.7,999.821540742814,1.09045986050169,0.0376096839601497,0.150130662199183,0.823530599802273,ns,0.811883608329808,0.766046126424572,0.784210891570087,0.671153639200775,0.752725466856904,0.626955390104199,0.864915251012993,0.641405000080803,0.927134701494217,0.818430337909856,1.10291155135747,0.955675366440093,0.95103798930041,0.117250786058347,0.587749607528514,0.230807652204312,ns,NCBP2
1122,ENSG00000114520,0.376672528484327,0.124751446946174,0.20702080467097,1786.71111428603,3061.79172874033,2932.7915425121,2938.89062869443,2671.22688195667,3118.81299478319,1471.85459195461,2390.6080515992,SNX4,ns,O95219,ENSG00000114520,2221,2221,O95219,4190.8,4301.6,5514.5,5324.6,3821.4,4430.9,3946.1,4050.8,4431.4,4195.2,4303.9,4961.1,3508,3521.9,4330.9,3799,4832.875,683.354360855333,4472.9,339.479886493049,0.925515350593591,-0.033616373644947,0.394320361665549,0.404150796523853,ns,0.911854538512933,1.03005858285289,0.715586181884124,0.760770762122976,0.79162341472221,0.839507055682685,1.00627337995771,0.765757594081958,0.868146597168011,0.815009038959272,1.4062224864491,1.00655497320253,1.02398327394473,0.267311218095621,0.967992827956881,0.0141278604501699,ns,SNX4
1123,ENSG00000114573,0.246633714344625,0.376073975259905,0.49444318779095,2978.36572286506,4667.96268596756,5830.76455529575,5572.53610850555,4487.87614976623,5014.62981105267,2613.88483374129,3624.72430223652,ATP6V1A,ns,P38606,ENSG00000114573,915,915,P38606,21250.1,22773.9,22932.4,22485.3,20426.3,22337.9,22851.6,22276.5,19024.7,21332.8,20566.8,21367.3,20324.9,21655.4,22081,21790.5,22360.425,763.005536786376,20572.9,1096.27852604467,0.920058540926659,-0.0361845387494827,0.0410675835486932,1.38650085064873,Down with DZNep,0.96123312360883,0.980855277313065,0.996476600791893,0.990713933102961,1.06834273339396,1.01512225305633,1.07362350973413,1.0198059651898,1.11142937873697,1.03493581217928,1.07741968941462,1.02936471479282,1.06328739878092,0.0386088626459041,0.0198741216506182,1.70171205616679,Stabilized with DZNep,ATP6V1A
1124,ENSG00000114738,0.00114889814789614,0.995928238745265,0.996972079263812,1601.71945448074,2104.07488467937,2791.73185797118,2256.72007169136,2004.76383696144,1983.05030075386,1576.06619445067,1639.11337937884,MAPKAPK3,ns,A0A024R2W7,ENSG00000114738,1940,1940,Q16644,514.2,678.1,686.6,822.3,394.5,423.2,420.1,575,509.3,610.1,618.6,529.6,381.2,480.9,413.5,644.8,675.3,126.092214932829,566.9,55.5223078290759,0.839478750185103,-0.0759902927292125,0.188617813329601,0.724417294284649,ns,0.767211201866978,0.624096740893674,0.611855519953394,0.699258178280433,0.748478303553897,0.788231437469267,0.66844487552538,1.21752265861027,0.97558312721778,1.26299559959336,1.09248810172751,1.74116327334822,1.26805752547172,0.336759344317402,0.242574216841045,0.615155362079207,ns,MAPKAPK3
1125,ENSG00000114742,0.476141212520537,0.0895574408888156,0.15810778519946,2326.27012205144,4078.45894672549,3766.6506903679,4497.33221995881,3293.79652748312,4349.58245409253,1773.74593526793,2600.98156013993,WDR48,ns,Q8TAF3,ENSG00000114742,2264,2264,Q8TAF3,3309,3160,3019.1,3263.9,2543.9,3079.8,2985.9,3273,2592.4,3233.2,3219.4,2924.6,2564.1,3194.7,3085.1,3277.1,3188,128.728422140049,2992.4,302.274974154329,0.938644918444166,-0.0274986666527592,0.298792954328938,0.524629647593387,ns,0.76878210939861,0.974620253164557,0.989003345367825,1.00278807561506,0.989083474772412,0.988092292465669,0.95828415232652,1.12052930315257,1.28655891270172,1.01382285998815,0.968939242536253,1.11741386879305,1.0966837210048,0.141028249554107,0.277558179376827,0.556645969896235,ns,WDR48
1126,ENSG00000114744,0.244235814146063,0.369776964527123,0.487944154213672,1504.59883308297,2509.47207151199,2802.44525173378,2728.68222801226,2444.59361531179,2382.94241279613,1295.66177948705,1913.61143330364,COMMD2,ns,Q86X83,ENSG00000114744,1474,1474,Q86X83,2808.4,2853.5,3156.5,3155.8,2095,2140,2100.4,2006.5,3259.4,3275.4,2989.6,3200.7,2099.9,2067.3,2331.8,2195.8,2993.55,188.655143935524,3181.275,131.756932138945,1.06270982612617,0.0264146962112626,0.159714686501794,0.796655146645342,ns,0.745976356644353,0.749956194147538,0.665420560747664,0.63581342290386,0.64425967969565,0.631159553031691,0.77997056462403,0.686037429312338,0.863646245564326,0.84159522643735,1.17214677548836,1.07899173656809,0.989094996014532,0.162360657124326,0.763766522425477,0.117039381632404,ns,COMMD2
1127,ENSG00000114767,-0.359054500205047,0.201214379414659,0.302740790452017,2327.81171921648,1294.18743984374,1280.25055463085,1519.78257504697,1399.21408102492,953.522444264923,2217.45100568929,1864.11178423523,RRP9,ns,O43818,ENSG00000114767,778,778,O43818,3036.6,2819,3136.2,3199.4,4709.2,6918.3,4252.3,4084.8,3962,3977.4,3917.8,5568.3,4808.6,5295.4,6700.9,5384.9,3047.8,166.605322043845,4356.375,808.344795966837,1.42935067917842,0.155138792365539,0.0450799411287838,1.34601665978345,Up with DZNep,1.55081340973457,2.45416814473217,1.35587653848607,1.27673938863537,1.21367995961636,1.33137225323075,1.71037316861504,0.967063556202072,0.782608631056448,0.542494309564126,1.2614519980741,0.757447890156901,0.836000707212893,0.303411747311553,0.310870395461255,0.507420634341479,ns,RRP9
1128,ENSG00000114779,-1.36274908531866,1.61702548672969E-08,1.40721735068385E-07,3056.98717828231,1140.9164676408,2379.26619811103,693.446103399809,2144.50608833141,981.160775982747,3146.76065681391,1356.74038128406,ABHD14B,down,Q96IU4,ENSG00000114779,957,957,Q96IU4,5245.6,4712.7,7120.9,6400.7,5409.8,5482.5,5368.8,4417.5,4761,4122.4,4336.6,5251.7,4253.2,4218.4,4840.3,3894.3,5869.975,1091.7282854111,4617.925,498.942210247506,0.786702669091436,-0.104189376372479,0.101961103256602,0.991565473951472,ns,1.03130242488943,1.16334585269591,0.75394964119704,0.69015888887153,0.893341734929637,1.02328740539492,1.116150901628,0.741531313669859,0.866226737540556,0.879607214848084,1.4804051101555,1.07443564898849,1.07516867788316,0.286425163949636,0.815963502510509,0.0883292665068971,ns,ABHD14B
1129,ENSG00000114867,0.977039008343367,0.00134859869734432,0.00427922463732079,17754.5745498121,45233.0753764585,39453.8580964063,70315.9181224434,25872.0237440216,45594.6103557475,18248.8482474022,38319.4783310926,EIF4G1,ns,B2RU06,ENSG00000114867,735,735,Q04637,112180,111718.5,128816.5,125574,82790.2,93598.1,81729.1,80546.7,139467.2,135763,126415.2,158332.7,100043.2,101110.7,107045.2,108771.3,119572.25,8903.25615060767,139994.525,13402.3705026076,1.17079443599999,0.0684806498565249,0.0500233646444307,1.3008271003431,Up with DZNep,0.73801212337315,0.837803049629202,0.634461423808286,0.641428161880644,0.717324216733397,0.74475888128577,0.846774754934533,0.686979379496465,0.971968066669152,0.88894267168804,1.33463552417712,1.07101530665923,1.06664039229839,0.193545739414507,0.566537920880381,0.246771015583602,ns,EIF4G1
1130,ENSG00000114904,-0.332114256966294,0.252740791820753,0.363680196260641,1074.49322403569,1362.20710206397,2304.27244177283,1486.76133202793,1956.39151917953,1256.6803952948,1074.34641748512,987.742997319574,NEK4,ns,P51957,ENSG00000114904,2064,2064,P51957,67.4,62.2,127.6,116.1,67.6,67.8,57.9,45,79.9,67.4,50.4,97.6,31.6,35.3,42.1,36.7,93.325,33.3384037810251,73.825,19.9346223106099,0.791052772568979,-0.101794542961226,0.36232240922794,0.440904804516197,ns,1.00296735905044,1.09003215434084,0.453761755485893,0.387596899224806,0.39549436795995,0.523738872403561,0.83531746031746,0.376024590163934,0.394324266279595,0.480480204476423,1.84087233050964,0.970143442622951,0.921455060972151,0.663331081940779,0.385483621879372,0.413994069178562,ns,NEK4
1131,ENSG00000114942,-0.54202104466292,0.00230652641746931,0.00686495288664673,15981.7378100114,11899.8131732233,15007.6790957773,8485.65405972171,14378.2235688419,8767.39703961344,15846.6096579055,12891.2836062472,EEF1B2,ns,A0A024R3W7,ENSG00000114942,402,402,P24534,88787.7,91339.6,92717.8,93715.3,70386.4,75503.1,70988.5,71412.4,102441.4,101796.1,103302,108927.9,75664.2,86602.4,76172.6,74622.1,91640.1,2136.53756812278,104116.85,3266.14940921773,1.13614945858854,0.0554354658562956,0.00122376752964629,2.91230107416807,Up with DZNep,0.792749446150762,0.826619560409724,0.7656404703304,0.762014313564594,0.738609585577706,0.85074379077391,0.737377785522062,0.685059566924544,0.931706214572669,1.02918419974508,0.96308621878864,0.899011415835397,0.955747012235446,0.05550907527389,0.422855717540097,0.373807792826467,ns,EEF1B2
1132,ENSG00000115020,0.122178695135657,0.76523379167534,0.833713334203065,1020.53732325915,1434.76140843223,2628.35260309151,2379.14028971317,1848.00169600155,2181.70080997572,830.469780715997,892.118675255606,PIKFYVE,ns,Q9Y2I7,ENSG00000115020,1051,1051,Q9Y2I7,572,529.5,576.8,588.8,508.9,549.3,499.8,471.4,510.8,459.4,447.7,564.6,582.5,631.8,548,506.3,566.775,25.834908554125,495.625,53.5315716812674,0.874465175775219,-0.0582574809477966,0.0700117125539273,1.15482929895677,ns,0.889685314685315,1.03739376770538,0.866504854368932,0.800611413043478,1.14036805011746,1.3752720940357,1.22403395130668,0.896741055614594,1.28176562127567,1.32569920588367,1.41261061047157,1.12007028753898,1.28503643129247,0.122682733386761,0.0742078107957453,1.12955038034143,ns,PIKFYVE
1133,ENSG00000115053,-0.282742623563161,0.0125753372472235,0.030322404960422,51882.4525895567,41340.5368398017,51639.4507185517,46895.8028602331,50533.8437598328,36803.8934737472,50792.9499258614,43350.4426636816,NCL,ns,A0A024R4A0,ENSG00000115053,460,460,P19338,333309.1,377328.2,340134.4,366344,334619,290148.3,301000.2,347043.8,423228.6,428031.7,447499,400396.7,336669.7,373886,326197.8,361368.1,354278.925,20949.4332523778,424789,19353.5384425347,1.19902418694536,0.0788279438586108,0.00263842457829233,2.57865531600254,Up with DZNep,1.00392998570996,0.768954718995294,0.884944892371957,0.947316729631166,0.795479558801083,0.873500724362238,0.728935260190526,0.902525170661996,0.792365573420475,1.13595859780085,0.823706952233747,0.952717441201941,0.926187141164252,0.156117820844987,0.280327463621677,0.552334352417841,ns,NCL
1134,ENSG00000115073,-0.336836030712699,0.0854287066845214,0.152225667452213,2249.19026379924,2048.75222607358,2525.68257953325,1521.39336738936,2991.02164951486,2293.98153257938,1968.20263683274,1844.98691982244,ACTR1B,ns,P42025,ENSG00000115073,2561,2561,P42025,1967.8,2087.6,3702.4,3375.9,3091.7,3819.5,3172.9,2653.4,2604.7,1930.6,2043.8,3028.9,2306.7,2101.6,3526.5,2477.9,2783.425,884.111276461661,2402,511.40854509873,0.862965590953591,-0.0640065205732068,0.49003411259367,0.309773686511223,ns,1.57114544160992,1.82961295267293,0.856984658599827,0.785982997126692,0.885591430874957,1.08857350046618,1.7254623740092,0.818085773713229,0.563659739844015,0.594974745273777,2.01341104148623,1.04084411075544,1.05322240933987,0.676209523881684,0.706294254681681,0.151014326483069,ns,ACTR1B
1135,ENSG00000115091,0.351156247362618,0.0718317837339923,0.131915402968973,6835.44182980522,11233.220483465,10760.7112517194,10416.1886820787,8923.79684710004,10021.4863413097,6355.83340584196,10270.0521896702,ACTR3,ns,B4DXW1,ENSG00000115091,2747,2747,P61158,28146.6,29326.1,32099.3,30702.4,33819.9,39773,34953.4,32975.6,29412.4,28826.5,28242.7,30346.9,32728,32805.8,38859.1,33373.9,30068.6,1709.85722405898,29207.125,897.443748933603,0.971349680397491,-0.0126243983838177,0.417083336503949,0.379777160930835,ns,1.20156253330775,1.35623216179444,1.08891471153577,1.07403981447704,1.11272796507595,1.13804312004579,1.37589890484975,1.09974659685174,0.926067461518421,0.839121171216023,1.26355066220864,1.0239346642724,1.01316848980387,0.183199527844026,0.988245038250405,0.00513535747158864,ns,ACTR3
1136,ENSG00000115128,-0.280585548957833,0.317341426558319,0.435040615050739,8091.8435193161,5664.67746970145,4558.54904598684,4327.39362783644,5520.71471277631,4303.80646718488,8645.26562150275,7780.44483993414,SF3B6,ns,Q9Y3B4,ENSG00000115128,2554,2554,Q9Y3B4,11908.9,12117.9,15191.2,15066.7,9853.2,11127.7,10312.8,10517.1,13730.8,12940.9,15064.2,14946.7,9597.9,9851,11437.5,10866.9,13571.175,1801.5033007186,14170.65,1017.58509717861,1.04417266743668,0.0187723208065245,0.588726465374237,0.230086440648429,ns,0.827381202294083,0.918286171696416,0.678866712307125,0.698036066291889,0.699005156290966,0.761229899002388,0.759250408252679,0.727043427646236,0.844840509251156,0.828968052079139,1.1184086573819,1.04155567707044,0.95844322394566,0.143951399987045,0.499808895332911,0.301196018798564,ns,SF3B6
1137,ENSG00000115207,0.714443665511802,0.00160249724650446,0.00497414728676116,2189.06797436252,4944.57597899653,3863.07123423131,5759.38802022304,3485.49423128551,4763.29373199371,2397.94120382679,4123.09576899344,GTF3C2,ns,Q8WUA4,ENSG00000115207,1622,1622,Q8WUA4,687.9,790.3,998.4,976.1,516.4,604.7,527.6,489.4,993.1,858.4,969.7,1138.6,582.2,542.7,675.6,577.7,863.175,149.521400363515,989.95,115.213150291102,1.14687056506502,0.0595144065237799,0.230770643165871,0.636819439545684,ns,0.750690507341183,0.765152473744148,0.528445512820513,0.501383055014855,0.586245091128789,0.632222739981361,0.696710322780241,0.507377481117162,0.780941127396386,0.826270268574945,1.31841468207694,1.01195578119833,0.984395464811649,0.244080351277901,0.720083186801346,0.142617329288297,ns,GTF3C2
1138,ENSG00000115211,0.101464284507071,0.362732164050536,0.48094050098517,1811.37666892673,1774.85971953342,1629.32863472894,2015.90661650374,1669.74074713857,1685.93823478726,1744.73858199583,1874.23671245377,EIF2B4,ns,Q9UI10,ENSG00000115211,2577,2577,Q9UI10,2114.4,2461.2,3018.6,2820.6,1747.9,1940.7,2046.6,2387.1,2405,2513.8,2745.2,1953.4,1725.1,1917.7,2049.9,2560.8,2603.7,399.544891094855,2404.35,332.422597507049,0.923435879709644,-0.0345932551290581,0.473042043176986,0.32510025818751,ns,0.826664774877034,0.788517796196977,0.677996422182469,0.846309295894491,0.717297297297297,0.76286896332246,0.746721550342416,1.31094501894133,0.867700329198127,0.967472093847188,1.10136503071612,1.54901408421345,1.12138788449372,0.300728298015744,0.542100005915059,0.265920587980654,ns,EIF2B4
1139,ENSG00000115216,0.640240137150512,6.90827813165537E-09,6.32910929836359E-08,1967.07798259618,3181.50633424795,2049.82933991104,3145.87744469182,2208.106728378,2978.03024259552,1799.53024928757,3206.22726920363,NRBP1,ns,Q9UHY1,ENSG00000115216,2935,2935,Q9UHY1,1057.3,914.6,837,884.8,755.5,755,789.8,883,913.3,994.4,1059.9,835.5,784.1,931.5,805.8,842.1,923.425,94.8007867407579,950.775,97.4749668718418,1.02961799821317,0.0126761256371489,0.701423060946976,0.154019959758508,ns,0.714555944386645,0.825497485239449,0.943608124253285,0.997965641952984,0.858534983028578,0.936745776347546,0.76026040192471,1.00789946140036,1.20149442429664,1.13476514840724,0.805695057496812,1.00995406958894,1.03797717494741,0.174017316343772,0.812884282731756,0.0899712735300577,ns,NRBP1
1140,ENSG00000115233,-0.451522335258569,0.0123463735506667,0.0298041738360718,5964.43943155534,3874.39996006478,4048.77005944973,3280.37860528156,4719.88411838688,3053.17195695335,5049.42816218006,4256.96981988299,PSMD14,ns,A0A140VKF2,ENSG00000115233,3250,3250,O00487,13891.8,12243,12307.3,11862,10874.3,10082.4,13312.6,14379,11487.9,13485.3,14851.7,9900.9,11278.1,13323.4,11614.1,13908.1,12576.025,898.92794066043,12431.45,2180.38068465119,0.988503919163647,-0.00502160448104104,0.908346645658953,0.0417483832330278,ns,0.782785528153299,0.823523646165156,1.08168322865291,1.21219018715225,0.981737306209142,0.987994334571719,0.782004753664564,1.40473088305104,1.25415873301235,1.19971580557819,0.722951722787125,1.15883703559019,1.08391582424196,0.243789905528686,0.714576619983303,0.145951197451164,ns,PSMD14
1141,ENSG00000115241,-0.194346987548704,0.159720685832408,0.252105812326116,12548.6009234584,10275.503639404,10949.9812081921,9775.0933298066,10260.306071741,8920.27156192765,12518.2844565366,11472.6686636276,PPM1G,ns,O15355,ENSG00000115241,1614,1614,O15355,50530.4,43874.9,49993.2,47646.8,32434.7,31810.5,33660.3,30608.3,51215.4,47937.2,49785.3,58113.2,34604.4,36326.3,35687,31808.6,48011.325,3028.5561811695,51762.775,4441.20661260353,1.07813677293847,0.032673859148078,0.218509009467386,0.660530651685299,ns,0.641884885138451,0.725027293509501,0.673297568469312,0.642399909332841,0.675663960449396,0.757789357743047,0.716818016563122,0.547355850305955,1.05262481808348,1.0451873529822,1.06463776216027,0.852048455103935,1.00362459708247,0.101368005251554,0.943202320543233,0.0253951394249674,ns,PPM1G
1142,ENSG00000115268,-0.343884592561197,0.380971235880374,0.499301032438209,60609.434140871,39647.3007149325,28082.4834002186,28324.9779447943,29860.0526100414,28401.8406315287,82314.2738148748,61891.4362158729,RPS15,ns,P62841,ENSG00000115268,2420,2420,P62841,8979.3,12551.9,13034.8,14002.1,15397.1,15410,15032.9,18037.9,13681.7,11818.6,14641.6,12008.6,13462.1,16303,14103.8,17418.9,12142.025,2193.00046720621,13037.625,1357.99887180856,1.07376034887097,0.0309073625770365,0.518322044328248,0.285400320146526,ns,1.71473277426971,1.22770257889244,1.15328965538405,1.28822819434228,0.983949363017754,1.37943580457922,0.963269041634794,1.45053544959446,0.573820817903717,1.12359119243984,0.835236002627651,1.12599262767653,0.914660160161935,0.265074355672495,0.431239964345998,0.365280998538655,ns,RPS15
1143,ENSG00000115271,-0.0656802600937887,0.646938758549764,0.738574238932441,713.759487415384,719.19456187532,681.193286738731,535.588453845381,633.319049477989,628.772046580493,668.243471675744,692.995086957697,GCA,ns,H7BXD5,ENSG00000115271,2912,2912,P28676,1771.9,1477.5,652.8,639.9,596,402.5,763.6,699.1,924.8,1330.2,1074.8,492.4,913.5,604.1,579.7,727.8,1135.525,577.519871952472,955.55,351.205860809108,0.841505030712666,-0.0749432833670401,0.617377765599374,0.209449015364743,ns,0.336362097183814,0.272419627749577,1.16973039215686,1.09251445538365,0.987781141868512,0.454142234250489,0.539356159285449,1.47806661251015,2.93666007596781,1.66706869839776,0.461094422186408,1.35290348354348,1.60443167002386,1.02457184778393,0.676846843867403,0.169509591858641,ns,GCA
1144,ENSG00000115286,-0.238795542230527,0.308585634730409,0.425972163218693,5773.28138308988,4415.83647133787,3671.12292931804,4028.5916483227,4408.15140379234,3589.52833185237,6768.38243015625,5440.46142942763,NDUFS7,ns,O75251,ENSG00000115286,2419,2419,O75251,503.7,619.5,632.7,543.9,568.3,483.4,611.3,570.2,687.6,553.1,693.3,532.1,659.3,554.7,637.8,568.3,574.95,61.5370620033163,616.525,85.8222339101782,1.07231063570745,0.0303206135575036,0.463974357538551,0.333506020926242,ns,1.12825094302164,0.780306698950767,0.966176703018808,1.04835447692591,0.958842350203607,1.00289278611463,0.919948074426655,1.06803232475099,0.849848481079635,1.28525461522137,0.952153029101497,1.0187702234866,1.02650658722228,0.185963196527697,0.938436243138933,0.0275952277773393,ns,NDUFS7
1145,ENSG00000115306,0.538707449643294,0.15645976283834,0.248086194881544,5677.70235885715,10709.9225487839,12631.0912461069,15097.9566252414,9965.5932467364,13957.357517501,3865.49841011146,6925.45090147984,SPTBN1,ns,B2ZZ89,ENSG00000115306,3381,3381,Q01082,7450,7695.2,9546.5,7751.7,6870,9672.8,7063,6032.4,7862.6,7495.8,7890.9,8669.2,7244,6932.3,8932.9,7497.6,8110.85,966.017130627954,7979.625,493.682518595369,0.983821054513399,-0.00708388744740842,0.819548209693438,0.0864254940910298,ns,0.922147651006711,1.25699137124441,0.739852301890745,0.778203490847169,0.921323735151222,0.924824568424985,1.13205084337655,0.864854888571033,0.999106525018429,0.735744564029437,1.53010383354017,1.11134799412109,1.09407572917728,0.330574859189947,0.794043555429255,0.100155674696607,ns,SPTBN1
