"","Accession","Cont_Global_Rep1.x","Cont_Global_Rep2.x","Cont_Global_Rep3.x","Cont_Global_Rep4.x","Cont_PISA_Rep1.x","Cont_PISA_Rep2.x","Cont_PISA_Rep3.x","Cont_PISA_Rep4.x","DZNep_Global_Rep1.x","DZNep_Global_Rep2.x","DZNep_Global_Rep3.x","DZNep_Global_Rep4.x","DZNep_PISA_Rep1.x","DZNep_PISA_Rep2.x","DZNep_PISA_Rep3.x","DZNep_PISA_Rep4.x","U1","Methyl_state","Format2","Format3","Format4","cont_global_mean","cont_global_sd","dznep_global_mean","dznep_global_sd","FC_global","log10FC_global","pval","p.adjust","protein_type","rep1_sm","rep2_sm","rep3_sm","rep4_sm","pisa_sm_mean","pisa_sm_sd","pval.pisa","log10.pvalue_pisa","protein_type.pisa","Gene.Name","DZNep_Kme_global_Norm_rep1","DZNep_Kme_global_Norm_rep2","DZNep_Kme_global_Norm_rep3","DZNep_Kme_global_Norm_rep4","Cont_Kme_global_Norm_rep1","Cont_Kme_global_Norm_rep2","Cont_Kme_global_Norm_rep3","Cont_Kme_global_Norm_rep4","FC_global_rep1","FC_global_rep2","FC_global_rep3","FC_global_rep4","kme_cont_pisa_rep1_norm","kme_cont_pisa_rep2_norm","kme_cont_pisa_rep3_norm","kme_cont_pisa_rep4_norm","kme_dznep_pisa_rep1_norm","kme_dznep_pisa_rep2_norm","kme_dznep_pisa_rep3_norm","kme_dznep_pisa_rep4_norm","kme_rep1_sm","kme_rep2_sm","kme_rep3_sm","kme_rep4_sm","Norm_FC_global_rep1","Norm_FC_global_rep2","Norm_FC_global_rep3","Norm_FC_global_rep4","Norm_kme_cont_pisa_rep1_norm","Norm_kme_cont_pisa_rep2_norm","Norm_kme_cont_pisa_rep3_norm","Norm_kme_cont_pisa_rep4_norm","Norm_kme_dznep_pisa_rep1_norm","Norm_kme_dznep_pisa_rep2_norm","Norm_kme_dznep_pisa_rep3_norm","Norm_kme_dznep_pisa_rep4_norm","Norm_kme_rep1_sm","Norm_kme_rep2_sm","Norm_kme_rep3_sm","Norm_kme_rep4_sm","Global_FC_mean","Global_FC_sd","Global_Kme_FC_mean","Global_Kme_FC_sd","global.kme.pval","global_kme_protein_type","kme.pisa.sm.mean","kme.pisa.sm.sd","kme.pisa.pval","global_kme_pisa_type","Norm_Global_Kme_FC_mean","Norm_Global_Kme_FC_sd","Norm.global.kme.pval","Norm_global_kme_protein_type","Norm.kme.pisa.sm.mean","Norm.kme.pisa.sm.sd","Norm.kme.pisa.pval","Norm_global_kme_pisa_type"
"159","Q9H3K6",1977,2021.6,1313.4,1315.5,1353.3,997.5,1446.5,1374.4,1474.1,1568.9,1417.9,1132,1632.5,1448.7,1107.8,1131.9,"Q9H3K6","m3","Q9H3K6-K11","Q9H3K6-K11-m3","Q9H3K6-K11-m3-389",59982.6,2137.83466152086,54530.25,3442.5712507756,0.909101139330406,-0.0413877979555053,0.0431232762405879,1.36528825155143,"Down with DZNep",0.974580603456878,1.12582664541873,1.09188945985357,0.941060212183518,1.03333923022817,0.0893495844966115,0.652431363786347,0.185465169655155,"ns","BOLA2",0.0262976679796769,0.0295997645451835,0.0280213514832799,0.0193629719082961,0.0342142152536213,0.0321574915375022,0.0221722527778622,0.0219083496542628,0.745624683864441,0.776068460625247,1.07956448911223,0.860509312048651,0.684522003034901,0.493421052631579,1.10134003350084,1.04477385024705,1.10745539651313,0.923385811715214,0.781296283235771,0.999911660777385,1.61785215318588,1.87139524507617,0.709405142344875,0.957060382532487,0.768618183545609,0.920462484166844,1.26380263494279,0.883817001913179,39553.7349013657,31019.2105263158,65239.1984924623,62734.0727023945,62077.7477783054,48942.9568869909,39534.1388391283,58456.9355035336,1.56945350251013,1.57782729013909,0.605987500654166,0.931821145756767,0.865441736412642,0.150794109677249,0.865441736412642,0.150794109677249,0.299132478189778,"ns",1.28892823078485,0.545723387869649,0.487994330467712,"ns",0.959175076142106,0.213141098043709,0.667931228490706,"ns",1.17127235976504,0.483293902878731,0.801901968767651,"ns"
"160","P55072",119.2,126.9,133,129.2,158,165.3,161.6,157.9,122.7,136,104.6,105.6,83.9,112.9,123.2,96.6,"P55072","m3","P55072-K315","P55072-K315-m3","P55072-K315-m3-390",198075.675,9658.93718873011,206996.225,3410.96421399678,1.04503607017873,0.0191312806951459,0.161553113452791,0.791684667839235,"ns",1.03782560797252,1.05260200010364,0.943535783294724,0.938886857818135,0.993212562297256,0.0603779587448967,0.823115624132256,0.0845391545865511,"ns","VCP",0.000589379072095423,0.00064513619489185,0.000516035329179726,0.000511895263126769,0.000586855037943723,0.000607193593318095,0.00070704101209997,0.000672622744540276,1.02936241610738,1.07171000788022,0.786466165413534,0.81733746130031,1.3255033557047,1.30260047281324,1.21503759398496,1.22213622291022,0.683781581092095,0.830147058823529,1.17782026768642,0.914772727272727,0.5158655978872,0.637299829187573,0.969369403479545,0.748503080200357,1.00430094995954,1.06248847483125,0.729852045848173,0.761043641895634,269231.734899329,272236.073995272,228558.170225564,234752.692027864,142353.205215974,175001.807205882,238743.343785851,188710.478409091,0.52873858005336,0.642831071715065,1.04456271919851,0.803869283793738,0.926219012675362,0.145134698245994,0.926219012675362,0.145134698245994,0.290428064736284,"ns",0.717759477688669,0.192775878150506,0.0346601677313541,"Destabilized with DZNep",0.889421278133649,0.16841689439189,0.117455720776089,"ns",0.755000413690168,0.223614902511978,0.0392247192587247,"Norm.Destabilized with DZNep"
"161","P40227",51,44.4,62.7,75,68.9,101.8,75.2,70.2,60.9,68.3,55.1,99,63.3,49.6,96.5,59.6,"P40227","m3","P40227-K381","P40227-K381-m3","P40227-K381-m3-391",209487.075,7494.22658645751,194992.85,2936.47231725416,0.930810886542762,-0.0311385459506281,0.0237246141455981,1.62480084215885,"Down with DZNep",1.05115157516095,1.07795042704495,0.96895091636007,1.01997744908104,1.02950759191175,0.0468084923309134,0.248971422393313,0.603850499527365,"ns","CCT6A",0.000308733195206068,0.000345478880264,0.000285129979942581,0.000516238301857571,0.000235705174421829,0.000206681395043557,0.000303822052344615,0.000374284928643826,1.19411764705882,1.53828828828829,0.878787878787879,1.32,1.35098039215686,2.29279279279279,1.1993620414673,0.936,1.03940886699507,0.726207906295754,1.7513611615245,0.602020202020202,0.769373762216964,0.316735078973787,1.46024394717535,0.64318397651731,1.30982782182603,1.6715528758222,0.938476906933562,1.37926553368872,292314.329411765,492545.543243243,247513.303987241,187557.6456,205031.402463054,143568.833967789,338442.137931034,115450.557979798,0.70140729288108,0.291483368263649,1.3673694806663,0.615547063466647,1.23279845353375,0.275528486528413,1.23279845353375,0.275528486528413,0.335952190376462,"ns",0.797384191220852,0.481306872142762,0.331053430784017,"ns",1.32478078456763,0.301481756291444,0.245006890397136,"ns",0.74395180131942,0.45154368475837,0.256988593662605,"ns"
"162","P05204",150.4,334.9,253.1,266.9,370.3,384,465.2,546,256.7,346.3,326.1,243.8,363.3,538.9,386,517.8,"P05204","m3","P05204-K76","P05204-K76-m3","P05204-K76-m3-392",45119.45,18818.0109644103,62822.1,4816.69305436832,1.39235074895638,0.143748652765966,0.155160801101638,0.809217986785808,"ns",0.267022692384329,1.29803026050245,0.627874830560238,0.901045346495049,0.773493282485516,0.43555549302731,0.292534157366207,0.533823416796949,"ns","HMGN2",0.00431498916630106,0.00516558820282877,0.00487669192496983,0.00421149368103204,0.0084669428931724,0.00559086363735011,0.00521418108927148,0.00491776697633797,1.70678191489362,1.03404001194386,1.28842354800474,0.913450730610715,2.46210106382979,1.14661092863541,1.83800869221652,2.04571000374672,1.41527074405921,1.55616517470401,1.1836859858939,2.12387202625103,0.574822359995964,1.35718676304264,0.644004563692488,1.03820777253919,0.509627763024196,0.923933856715756,0.935274751965164,0.856383334406817,43734.7936170213,68683.4852194685,89218.2285262742,111026.000749344,84194.8811453058,104325.002079122,79152.0165593376,122949.252502051,1.9251235499723,1.51892411612145,0.887173146864577,1.10739152695975,1.23567405136323,0.35081299993275,1.23567405136323,0.35081299993275,0.399897500742007,"ns",0.903555364817571,0.364849157499633,0.409505066064304,"ns",0.806304926527983,0.200827427883369,0.184299235377329,"ns",1.35965308497952,0.458983403373087,0.313419912325087,"ns"
"163","Q9Y5L4",300,316,262.1,290,318.2,295.2,285.2,308.1,291.2,289.6,339.9,301.3,333.9,328.7,347.5,337.4,"Q9Y5L4","m3","Q9Y5L4-K53","Q9Y5L4-K53-m3","Q9Y5L4-K53-m3-394",6225.325,1271.79283264479,7163.425,943.669431439492,1.15069092778289,0.0609586890655343,0.284489216830438,0.545934190287503,"ns",1.13819802508374,1.48919397807104,0.656664436748041,0.947475583967259,1.05788300596752,0.349115929203939,0.986986267973267,0.00568888966564404,"ns","TIMM13",0.0387481371087929,0.0386674677882369,0.0431558766394535,0.0521921391328449,0.0453651897777106,0.0402209607209225,0.0506228874939643,0.0551939400860264,0.970666666666667,0.916455696202532,1.29683326974437,1.03896551724138,1.06066666666667,0.934177215189874,1.08813429988554,1.06241379310345,1.14663461538462,1.1350138121547,1.02235951750515,1.11981413873216,1.08105086302761,1.21498768509785,0.93955269824018,1.05402823833926,0.854138102334824,0.961376036155259,0.852497334226519,0.945613577351012,7014.18866666667,7339.45670886076,5633.81533765738,5582.13455172414,8617.18846153846,8500.6859461326,8052.2057958223,6464.57504148689,1.22853673761153,1.15821732906605,1.42926335231472,1.15808298449026,1.05573028746374,0.168369570626948,1.05573028746374,0.168369570626948,0.440632629424076,"ns",1.07240487117622,0.113125317663134,0.173013663502589,"ns",0.903406262516903,0.0581980030258491,0.344200873518823,"ns",1.24352510087064,0.128194019965201,0.0661824837640951,"ns"
"164","P05455",281.9,300.5,311.4,283.7,239.4,240.8,253.4,229.3,318,275.8,326.6,328.7,267.3,266.7,315.1,235.3,"P05455","m3","P05455-K299","P05455-K299-m3","P05455-K299-m3-395",230466.275,28469.7446263427,259062.3,15939.8380633765,1.12407900027889,0.0507968345244401,0.143574842426183,0.842921651686021,"ns",0.788929637885951,1.02440270689754,1.15406694329572,0.983710744917963,0.987777508249291,0.151162821152238,0.788733691621817,0.103069607414213,"ns","SSB",0.00123144411218688,0.00114740301261935,0.00126442806890939,0.00117666726448666,0.00145407540869113,0.0013532061754836,0.0012415258089055,0.00111206668793849,1.12805959560128,0.917803660565724,1.04881181759794,1.158618258724,0.849237318197942,0.801331114808652,0.813744380218369,0.808248149453648,0.840566037735849,0.967005076142132,0.964788732394366,0.715850319440219,0.989789331820117,1.20674844427205,1.18561646119813,0.885681359028304,0.846891505644368,0.84791440758043,1.01844686581593,1.05809055989972,164640.704717985,177947.754276206,204103.690944123,206192.67035601,217062.225849057,232437.946446701,249203.578873239,199971.569790082,1.31839951864191,1.30621455377243,1.22096556765092,0.969828701693487,1.06332333312224,0.107484054180094,1.06332333312224,0.107484054180094,0.267020675169401,"ns",1.06695889907965,0.155389213086678,0.437040878089923,"ns",0.942835834735114,0.111379338765664,0.340318786720723,"ns",1.20385208543969,0.161924884632562,0.0470852855896699,"Norm.Stabilized with DZNep"
"165","P09874",660.8,573.6,642,672.1,312.5,301.2,406.9,443.5,646.2,767.6,866.9,607.5,347.7,496.4,384.6,513.8,"P09874","m3","P09874-K239","P09874-K239-m3","P09874-K239-m3-396",311928.275,8260.84493595137,336764.95,23702.472544793,1.07962303192938,0.0332721409207331,0.124287121067918,0.905573871671462,"ns",1.12652467905091,1.03617510307202,0.965676771411098,1.06635368592426,1.04868255986457,0.0668781519078723,0.362561098107153,0.440618796445021,"ns","PARP1",0.00209393953239239,0.00211185804440184,0.00249877857028589,0.0018518292720101,0.00203845611627837,0.00185496837886888,0.00208303118025131,0.00219555929267776,0.977905569007264,1.33821478382148,1.35031152647975,0.903883350691861,0.472911622276029,0.52510460251046,0.63380062305296,0.659872042850766,0.538068709377902,0.646690984887963,0.443649786595917,0.845761316872428,1.13777857010214,1.23154697520496,0.699983197332461,1.28170503059743,1.02721835200226,1.13848735561175,1.19958769411432,0.843443070832107,153302.294567191,162374.735564854,195340.33088785,201998.644026187,166050.640250696,235053.677644607,153915.198638828,277455.383045268,1.08315821833911,1.44760006430141,0.787933541113916,1.37355072051523,1.14257880750009,0.234889416777704,1.14257880750009,0.234889416777704,0.252640317401959,"ns",1.08775344330925,0.265306159623299,0.660320044443695,"ns",1.05218411814011,0.156388594339189,0.555972114771831,"ns",1.17306063606742,0.301094390292954,0.398102927261102,"ns"
"166","P13639",3794.3,4383.4,5015.7,5154.3,5691.9,8811.9,5408.7,4153.9,4015.6,3316.2,2953.7,5417.5,4755,3435.4,5883.8,4331,"P13639","m3","P13639-K525","P13639-K525-m3","P13639-K525-m3-397",578412.55,42443.9796637481,617931.275,58228.3324717658,1.0683227308951,0.0287024690541125,0.318484945731733,0.496911091241206,"ns",1.33411792763295,0.893867056404258,1.0599068445385,1.16182724342081,1.11242976799913,0.184493962944065,0.303467888247176,0.517887257454892,"ns","EEF2",0.00685272461333967,0.00470661303116694,0.00507483304096531,0.00904232173774146,0.00619035988859538,0.00710432189576514,0.00917176361473948,0.00960108813449831,1.05832432859816,0.756536022265821,0.588890882628546,1.05106416002173,1.50011859895106,2.01028881690012,1.07835396853879,0.805909628853579,1.18413188564598,1.03594475604608,1.99201002132918,0.799446239040148,0.789358845676583,0.51532135449249,1.84726915228812,0.99198000671288,1.10699938883434,0.662499968360462,0.55331049230377,0.941801763619989,919478.043673405,1240357.64838482,589712.101967821,432648.877065751,693884.588728957,729909.167643689,1159407.6007042,478969.90680203,0.754650525375049,0.588466696355016,1.96605699092041,1.10706379281609,0.863703848378564,0.230931538771402,0.863703848378564,0.230931538771402,0.342261972179035,"ns",1.03598233979252,0.575045942196296,0.803756996279078,"ns",0.816152903279639,0.253689226995834,0.26179077942634,"ns",1.10405950136664,0.613995458953716,0.900377279982088,"ns"
"167","P13639",400.1,605.6,1155.2,1018.6,985.3,2418.9,884.7,782.3,531.5,409.2,313.2,1097.2,698.5,556.8,1272,806.4,"P13639","m3","P13639-K525","P13639-K525-m3","P13639-K525-m3-398",578412.55,42443.9796637481,617931.275,58228.3324717658,1.0683227308951,0.0287024690541125,0.318484945731733,0.496911091241206,"ns",1.33411792763295,0.893867056404258,1.0599068445385,1.16182724342081,1.11242976799913,0.184493962944065,0.303467888247176,0.517887257454892,"ns","EEF2",0.000907018411193853,0.000580768968202615,0.000538117516481138,0.00183133094797414,0.000652758872895399,0.000981516024108082,0.00211241129408598,0.0018973805121549,1.32841789552612,0.675693527080581,0.27112188365651,1.07716473591204,2.46263434141465,3.99422060766182,0.765841412742382,0.768014922442568,1.31420507996237,1.36070381231672,4.06130268199234,0.734961720743711,0.533658228451177,0.340668166827485,5.30305963404267,0.956962813178505,1.38951525418667,0.59170604853891,0.254740882132036,0.965189078438601,1509439.45906023,2464452.8877642,418810.48566482,412305.27824465,770105.646566322,958728.91026393,2363795.93869732,440335.48436019,0.510193132916893,0.389023022117378,5.64407057513144,1.06798410690951,0.838099510543811,0.463825985145088,0.838099510543811,0.463825985145088,0.436676610150471,"ns",1.78358721062496,2.36039063582583,0.907857631113484,"ns",0.800287815824054,0.488367761369713,0.372712628011187,"ns",1.90281770926881,2.51163278336761,0.920247884087875,"ns"
"168","P11142",71.5,71.1,58.2,64,65,53.8,54.2,49.2,61.6,48.4,61.1,73.2,63.5,70.8,75.9,59.1,"P11142","m3","P11142-K423","P11142-K423-m3","P11142-K423-m3-399",468520.425,14943.4005976719,460741.9,10590.9784282032,0.983397682182159,-0.00727081965444458,0.431667733381613,0.364850413095034,"ns",0.9720623117879,1.10554311256948,1.02599324622128,0.991424975890109,1.02375591161719,0.0589114294910583,0.532498522231822,0.273681593123883,"ns","HSPA8",0.000136496385947963,0.000102586537255022,0.000130610199737412,0.000161920895006687,0.000156613606414893,0.000145153259180637,0.000124449679028882,0.000139112864223019,0.861538461538462,0.680731364275668,1.04982817869416,1.14375,0.909090909090909,0.756680731364276,0.93127147766323,0.76875,1.03084415584416,1.46280991735537,1.24222585924714,0.807377049180328,1.13392857142857,1.93319303204399,1.33390304443143,1.05024656803945,0.871548705585409,0.706746357843449,1.04950210202712,1.16395342667306,415034.181818182,370642.728270042,435517.394845361,353669.664375,465213.782467532,690149.038016529,581118.474304419,364993.041803279,1.12090474194083,1.86203312617994,1.33431748348595,1.03201681842939,0.933962001127072,0.205594179636994,0.933962001127072,0.205594179636994,0.430157687029349,"ns",1.36281780398586,0.398436537156668,0.124491721723676,"ns",0.947937648032259,0.200820536738781,0.572464705834843,"ns",1.33731804250903,0.372101454119513,0.157321047465634,"ns"
"169","Q4KMP7",17,26.4,13.9,20.3,25.2,19,19.3,10.2,28.9,21.8,16.2,26.3,25.6,21.2,21.5,14.8,"Q4KMP7","m3","Q4KMP7-K784","Q4KMP7-K784-m3","Q4KMP7-K784-m3-400",1870.175,107.091499040151,2509.7,261.319255573204,1.3419599770075,0.127739563505113,0.0107087157726199,1.97026260818831,"Up with DZNep",1.05044459015739,1.13711165961419,1.01149307260805,0.892812787310088,1.02296552742243,0.101416289555062,0.809990465784774,0.0915200930737347,"ns","TBC1D10B",0.0102066042733533,0.00835889570552147,0.00717321997874602,0.0112349950873596,0.00909577314071696,0.0132383913348711,0.0073759617935792,0.0117137911136757,1.7,0.825757575757576,1.16546762589928,1.29556650246305,1.48235294117647,0.71969696969697,1.38848920863309,0.502463054187192,0.885813148788927,0.972477064220184,1.32716049382716,0.562737642585551,0.597572362278245,1.35123128923226,0.95583061472526,1.11995824945948,1.1221260815822,0.631413250604202,0.972513169060926,0.959125442679513,2770.51764705882,1435.2196969697,2616.60791366906,870.768472906404,2508.17993079585,2536.22018348624,2997.25925925926,1317.31254752852,0.905310938357865,1.76713027896787,1.14547511822527,1.51281607972285,1.24669792602998,0.361321670249145,1.24669792602998,0.361321670249145,0.351433119488348,"ns",1.00614812892381,0.317017949223668,0.777334174771624,"ns",0.92129448598171,0.206896910881135,0.514981569851761,"ns",1.33268310381846,0.382485744694626,0.503910088959168,"ns"
"170","P08238",2376.9,1821,1811.5,1737.1,1021.5,1185.4,1388.3,1410,1543.7,2173.3,2047.3,1271.7,1216.5,1021.4,1406.5,1444.2,"P08238","m3","P08238-K411","P08238-K411-m3","P08238-K411-m3-402",626607.425,27465.7418406245,548463.975,61157.4788205757,0.875291216027324,-0.0578474298667998,0.077586733253189,1.11021253347772,"ns",1.33986550133866,0.769115697563522,1.18928811815424,1.2166259753553,1.12872382310293,0.248524736829039,0.326997995879032,0.485454909056364,"ns","HSP90AB1",0.00310151624101938,0.00343260451493395,0.00370398446544609,0.00249221928629283,0.00361903770047907,0.00293601329057922,0.00284202736410316,0.00293415671920368,0.649459379864529,1.19346512904997,1.13016836875518,0.732082205975476,0.429761453994699,0.650961010433827,0.766381451835495,0.811697657014565,0.788041717950379,0.469976533382414,0.68700239339618,1.13564519933947,1.8336724027374,0.721973399096825,0.896423565250436,1.39909877714368,0.857000257446562,1.16913793474578,1.30328951516444,0.849381789998323,282257.352517986,403744.76634816,488489.314893734,480546.928789362,392227.51243765,297558.310477155,379726.214599717,579483.518141071,1.38960954936562,0.736996080886809,0.777348046358644,1.20588330384497,0.926293770911288,0.275257938593799,0.926293770911288,0.275257938593799,0.520423101501843,"ns",1.21279203605709,0.503717703749318,0.545873861442389,"ns",1.04470237433878,0.227840392561045,0.764992755214451,"ns",1.02745924511401,0.321409629143914,0.98489148233741,"ns"
"171","O00244",31.3,31.3,32.1,25.7,34.2,33.5,41.3,53.3,32.6,35.7,33,29.1,46.2,39.8,40.4,38.8,"O00244","m3","O00244-K56","O00244-K56-m3","O00244-K56-m3-403",22520.35,2404.45266051687,22432.2,1516.37682871596,0.996085762432644,-0.00170326745203473,0.952922817862348,0.0209422736889735,"ns",1.22508560528873,1.22589500537053,0.779434806500944,0.8833390431656,1.02843861508145,0.231456149397198,0.970155338877331,0.013158722005949,"ns","ATOX1",0.00143498547407342,0.00159786593143947,0.00136495055156411,0.00142008022721284,0.00121224326972606,0.00137319849957225,0.00154706996515478,0.00124040136878532,1.04153354632588,1.1405750798722,1.02803738317757,1.13229571984436,1.0926517571885,1.0702875399361,1.28660436137072,2.07392996108949,1.41717791411043,1.11484593837535,1.22424242424242,1.33333333333333,1.29700785706598,1.04163217525816,0.951529826106097,0.642901813633521,1.18374381603924,1.16360885329922,0.882281074746061,1.1448554177294,28212.1591054313,24395.5990415335,26695.6252336449,42969.9622568093,32195.4478527607,24908.2224089636,29598.1418181818,27322.4,1.14119049635455,1.02101294444778,1.10872630100002,0.635848824737338,1.085610432305,0.059042516935582,1.085610432305,0.059042516935582,0.259332190634857,"ns",0.98326791801594,0.269997239102612,0.684243644315027,"ns",1.09362229045348,0.141786166626633,0.27628869413559,"ns",0.976694641634922,0.232831289532024,0.670804191660049,"ns"
"172","P68104",719.8,708.6,695.3,716,670.3,660,702.6,673.9,646.5,692.1,696.1,738.1,643.6,717.3,723.8,699.1,"P68104","m3","P68104-K408","P68104-K408-m3","P68104-K408-m3-404",558006.675,8507.96398181337,665816.525,34191.9189573964,1.19320530529496,0.0767151756782948,0.00620430700243779,2.20730672050287,"Up with DZNep",1.00316446621772,0.94461266037644,0.958622231388619,1.05938200269969,0.991445340170617,0.0517151956962857,0.881340976581177,0.0548560375604069,"ns","EEF1A1",0.00101142622205006,0.000970556967318692,0.0010409530769577,0.00114922323501748,0.00127854773460987,0.00125027966317614,0.00125405181562462,0.00130693137259555,0.898166157265907,0.976714648602879,1.00115058248238,1.03086592178771,0.93123089747152,0.931414055884843,1.01049906515173,0.941201117318436,0.995514307811292,1.03641092327698,1.03979313317052,0.947161631215283,1.06903058147481,1.11272845490011,1.02898970323579,1.00633288017531,0.79107427487538,0.776271898123291,0.830071823179985,0.879329442321928,524266.69873576,527881.896697714,560263.931080109,515635.337960894,636329.161701469,739060.172821847,695324.329234306,608323.934548164,1.21375086999793,1.40004833930697,1.24106566684352,1.17975609847419,0.976724327534719,0.0568604735842895,0.976724327534719,0.0568604735842895,0.445571356863925,"ns",1.0542704049465,0.0468057210737454,0.127907013316526,"ns",0.819186859625146,0.0460710466817207,0.00601607066864471,"Norm.Down with DZNep",1.25865524365565,0.0975412367399046,0.0137582134001383,"Norm.Stabilized with DZNep"
"173","P54920",226.5,143.9,163.9,181.8,169,167.2,141.7,166.3,166.1,130.8,149.7,201.8,179.5,203.1,175.3,135.8,"P54920","m3","P54920-K6","P54920-K6-m3","P54920-K6-m3-405",9488.75,3241.42555315816,6302.55,813.19733767395,0.66421288367804,-0.177692704684618,0.142274812317672,0.84687197862038,"ns",1.97810648098455,1.37192027467714,0.89591963330486,1.0264958066499,1.31811054890411,0.483657745403028,0.24952167019272,0.602891731257267,"ns","NAPA",0.0256659867729773,0.0179151086822534,0.024578859225692,0.0377414950719108,0.0164934790682095,0.0139565107753186,0.0234367180015157,0.0262777520814061,0.733333333333333,0.908964558721334,0.913361805979256,1.11001100110011,0.746136865342163,1.16191799861015,0.864551555826723,0.914741474147415,1.08067429259482,1.55275229357798,1.17100868403474,0.672943508424182,1.44835933297472,1.3363699464466,1.35446946586657,0.735665242522648,1.55612934462369,1.28363807907743,1.04873298488732,1.43625280256055,10246.4737306843,11980.0717164698,6046.06839536303,6328.54741474147,6993.69175195665,11336.7997706422,7132.14549098196,3598.16164519326,0.682546204262758,0.946304833472473,1.17963361057111,0.568560430915291,0.916417674783508,0.15390813206992,0.916417674783508,0.15390813206992,0.493501193831912,"ns",1.21871599695263,0.325753254927932,0.37664851224877,"ns",1.33118830278725,0.218844733239406,0.253938813160786,"ns",0.844261269805408,0.273891834382796,0.544979921376765,"ns"
"174","P10809",599.6,623.4,591.6,569.1,807.5,697.3,729,601.6,623,490.2,567,570.9,670.5,719.4,752.2,572.8,"P10809","m3","P10809-K405","P10809-K405-m3","P10809-K405-m3-406",354739.2,11933.4102340166,323029.7,14014.4566133214,0.910611795933463,-0.0406667282035031,0.0142662155099511,1.84569121967636,"Down with DZNep",0.931700403416373,0.996467628380126,1.12918823387349,1.09553890039885,1.03822379151721,0.0906464944196514,0.443450187369512,0.353155157265261,"ns","HSPD1",0.00184670674089459,0.00159294399251817,0.0017070138096514,0.00181312692460136,0.00171541210229532,0.00177042923111003,0.00158982170133496,0.00164868305248844,1.0390260173449,0.786333012512031,0.95841784989858,1.00316288877174,1.34673115410274,1.11854347128649,1.23225152129817,1.05710771393428,1.07624398073836,1.46756425948592,1.32663139329806,1.00332807847259,0.799152806007086,1.31203149198842,1.07659140229785,0.949125680616272,1.07653824898611,0.899750164833995,1.07371399460584,1.09974256232253,470732.367411608,393859.290022458,458541.985801217,364897.30339132,363078.763483146,451616.631456548,440652.55696649,315918.313399895,0.771306136180074,1.14664460861339,0.960986279580335,0.865773220201359,0.946734942131813,0.111903269367823,0.946734942131813,0.111903269367823,0.325155150794625,"ns",1.03422534522741,0.217157538500136,0.822235014640893,"ns",1.03743624268712,0.0925285103485568,0.43363039995787,"ns",0.936177561143789,0.160261461965688,0.505984174366286,"ns"
"175","P08238",2728.9,1992.6,1796.6,1726.2,1221.2,1157.4,1455.3,1491.3,1685.9,2197,2262.9,1294.7,1130.6,1386.3,1304.1,1595,"P08238","m3","P08238-K641","P08238-K641-m3","P08238-K641-m3-407",626607.425,27465.7418406245,548463.975,61157.4788205757,0.875291216027324,-0.0578474298667998,0.077586733253189,1.11021253347772,"ns",1.33986550133866,0.769115697563522,1.18928811815424,1.2166259753553,1.12872382310293,0.248524736829039,0.326997995879032,0.485454909056364,"ns","HSP90AB1",0.00338721657753097,0.00347003732540832,0.00409404896539734,0.00253729363054441,0.00415498842224634,0.00321268538320052,0.00281865104187013,0.00291574539674711,0.617794715819561,1.10257954431396,1.25954580874986,0.750028965357432,0.447506321228334,0.580849141824752,0.810030056773906,0.863920750782065,0.670621033275995,0.630996813837051,0.576295903486676,1.23194562446899,1.49857331944552,1.08633510562615,0.711450024190313,1.42599378861287,0.815216851001409,1.08010493139276,1.45248521529682,0.870204110885365,293911.769636117,360259.366214995,516310.809100523,511464.410323253,333784.384352571,399505.789130633,318535.516067877,628622.553101105,1.13566185105761,1.10893935479866,0.616945278799809,1.22906411553407,0.932487258560204,0.299010092438443,0.932487258560204,0.299010092438443,0.557744025789157,"ns",1.18058805946871,0.360699650176438,0.597910199431989,"ns",1.05450277714409,0.288830540983733,0.834176465622259,"ns",1.02265265004754,0.275330491772333,0.996848167978128,"ns"
"176","P06744",990.8,905.8,622.6,619.9,904.3,763.8,900.7,658.2,651,802,704.4,648.3,978.6,849.1,763.7,753.4,"P06744","m3","P06744-K116","P06744-K116-m3","P06744-K116-m3-408",110388.7,4777.69204323594,105978.6,5151.2209407091,0.960049352877604,-0.0177064407818027,0.25625914029488,0.591320635170005,"ns",1.02827498437813,0.847197041461638,1.25219817862613,1.03503788991685,1.04067702359569,0.165691795127184,0.640111641612457,0.193744274285111,"ns","GPI",0.00624147310270243,0.00765652924374112,0.00694180962057551,0.00571729421973882,0.00926908216627843,0.00843018710585292,0.00530893915867043,0.00563849420642219,0.657044812272911,0.885405166703466,1.13138451654353,1.04581384094209,0.912696810658054,0.843232501655995,1.44667523289431,1.06178415873528,1.50322580645161,1.05872817955112,1.08418512208972,1.16211630418016,1.64701551369264,1.25555902728123,0.749432282683536,1.0944939182031,0.673364739974941,0.90822767604118,1.30757000845231,1.01397536477503,97560.9001816714,90602.971251932,169657.246594924,116733.293660268,156789.909032258,110898.812369077,110014.5411272,131775.62165664,1.60709781008882,1.22400855994789,0.648451765752585,1.12886064913195,0.929912084115498,0.208535985706939,0.929912084115498,0.208535985706939,0.463693602528263,"ns",1.18662518546513,0.372530505919926,0.455122299595241,"ns",0.975784447310865,0.263034726153684,0.652915600133256,"ns",1.15210469623031,0.394290696221494,0.694909843465341,"ns"
